,titulo,link,Marca,Linha,Modelo,Memória interna,Memória RAM,Tipos de cartão de memória,Tamanho da tela,Tipo de resolução da tela,Resolução da tela,Tecnologia da tela,Tipo de tela,Pixels por polegada,Brilho máximo da tela,Com tela tátil,Com leitor de impressão digital,Com reconhecimento facial,Peso,Altura x Largura x Profundidade,Tipo de conector de carregamento,Com conector USB,Com Wi-Fi,Com GPS,Com Bluetooth,Com mini HDMI,Com radio,Com sintonizador de TV,Com IMEI,Operadora,É Dual SIM,Quantidade de ranhuras para cartão SIM,Tamanhos de cartão SIM compatíveis,Com eSIM,Nome do sistema operacional,Versão original do sistema operacional,Resolução da câmera traseira principal,Resolução de vídeo da câmera traseira,Resolução da câmera frontal principal,Abertura do diafragma da câmera traseira,Resolução de vídeo da câmera frontal,Com flash na câmara frontal,Capacidade da bateria,Tipo de bateria,Com carregamento sem fio,Com bateria removível,Autonomia de conversação,É resistente a salpicos,É à prova d'água,É resistente ao pó,Classificação IP,Modelo do processador,Modelos de CPU,Quantidade de núcleos do processador,Velocidade do processador,Com acelerômetro,Com sensor de proximidade,Com giroscópio,Com barômetro,Com sensor de frequência cardíaca,descricao,Capacidade máxima do cartão de memória,Com câmera,Quantidade de câmeras traseiras,Com teclado QWERTY físico,Autonomia em standby,Rede,Com ranhura para cartão de memória,Proporção da tela,Com reconhecimento de íris,É resistente à água,É resistente a quedas,Modelo de GPU,Quantidade de eSIMs,Mês de lançamento,Ano de lançamento,Última versão compatível do sistema operacional,Camada original de personalização do sistema operacional,Resolução das câmeras traseiras,Quantidade de câmeras frontais,Abertura do diafragma da câmera frontal,Zoom digital,Zoom híbrido,Com reconhecimento de mão,Com jack 3.5,Com NFC,Com bússola,Com carregamento rápido,Última camada compatível de personalização do sistema operacional,Inclui lápis,Versão,Taxa de atualização da tela,Características principais das câmeras,Zoom óptico,Velocidade do GPU,Cor,Edição do sistema operacional,Modelo detalhado,Origem,Resolução das câmeras frontais,É kit,Com tela dobrável,Tipos de câmeras traseiras,Altura x Largura,Profundidade,Pixels por polegada da tela dobrada,Pixels por polegada da tela secundária,Brilho máximo da tela secundária,Tipos de câmeras frontais
0,Samsung Galaxy J5 (j500) Dual Sim Seminovo 8 Gb 1.5 Gb Ram,https://produto.mercadolivre.com.br/MLB-1804908764-samsung-galaxy-j5-j500-dual-sim-seminovo-8-gb-15-gb-ram-_JM,Samsung,Galaxy J,J5 Duos,8 GB,1.5 GB,MicroSD,"5 """,,720 px x 1280 px,Super AMOLED,Dot Drop Display,294 ppi,500 cd/m²,Sim,Não,Não,146 g,,Micro USB,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Micro-SIM,Não,Android,5.1 Lollipop,13 Mpx,1920 px x 1080 px,5 Mpx,f 1.9,1920 px x 1080 px,Sim,2600 mAh,Íon de lítio,Não,Sim,18 h,Não,Não,Não,IP67,Snapdragon 410,4x1.2 GHz Cortex-A53,4,1.2 GHz,Sim,Sim,Não,Não,Não,"O Galaxy J5 (SM-J500) é um smartphone com entrada para dois chips, conexão 4G e processador quad-core de 1,2 GHz. O celular conta com tela Super Amoled de 5,0 polegadas e resolução 720 x 1280, especificações boas para filmes e jogos. Com 1,5 GB de memória RAM e 8GB de armazenamento interno, o Galaxy ainda aceita cartão de memória de até 128 GB. A câmera principal tem 13 MP e câmera frontal, 5 MP, com flash para selfies. Com lançamento em agosto de 2015, o smartphone conta ainda com bateria de 2.600 mAh e modo de ultra economia. LEIA COM ATENÇÃO!!! INFORMAÇÕES IMPORTANTES 1 – ANTES de abrir qualquer RECLAMAÇÃO, entre em contato conosco. Assim SOLUCIONAREMOS o problema da sua compra o MAIS RÁPIDO possível sem maiores problemas; 2- Podemos resolver os seus problemas e dúvidas através do chat de mensagens. 3- Quando você abre uma reclamação, nós somos PENALIZADOS. 4 - AGRADECEMOS A COMPREENSÃO DE TODOS E ÓTIMAS COMPRAS!!! DÚVIDAS: Se ainda possui alguma dúvida, ficaremos satisfeitos em tirá-las. Deixe sua pergunta no campo abaixo. AGRADECEMOS a preferência! Aguardamos sua compra!",128 GB,Sim,1,Não,,,Sim,,,,,Adreno 306,,,2015,,,,1,f 2.2,,,,,,,,,Não,,,,,,,,,,,,,,,,,,,
0,Smartphone Samsung Galaxy Xcover Pró 64gb G715u,https://produto.mercadolivre.com.br/MLB-1736078029-smartphone-samsung-galaxy-xcover-pro-64gb-g715u-_JM,Samsung,Galaxy,XCover Pro Duos,64 GB,4 GB,MicroSD,"6.3 """,Full HD+,2340 x 1080 (FHD ),TFT,,409 ppi,,Sim,Sim,Sim,220 g,15.99 mm x 7.67 cm x 0.99 cm,USB-C,Sim,Sim,Sim,Sim,,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,,Android,10,25 Mpx,UHD 4K (3840 x 2160),13 Mpx,f 1.7/f 2.2,1920 px x 1080 px,Sim,4050 mAh,Polímero de lítio,Não,Sim,,Não,,Sim,IP68,Exynos 9611,"4x1.7 GHz Cortex-A53,4x2.3 GHz Cortex-A73",8,2.3 GHz,Sim,Sim,Sim,Não,Não,"Smartphone Samsung Galaxy Xcover Pró 64GB G715U        Adaptável para o seu uso. Com dois botões customizáveis, (XCover Key e Top Key) permite personalizar o acesso aos aplicativos ou funções do smartphone. O Dual LED ilumina ambientes de baixa luminosidade, enquanto o Service LED acende ao receber mensagens. Durabilidade para suas atividades. Desenvolvido para funcionar aonde quer que você vá. O Galaxy XCover Pro tem certificação IP68 e MIL-STD 810G, garantindo durabilidade suficiente para suportar diversos ambientes. Seja para trilhas ou praticar esportes ao ar livre, você terá a certeza de que seu dispositivo está protegido contra poeira e água*. Resolução diferenciada. O display infinito de alta resolução de 6,3 do Galaxy XCover Pro proporciona uma experiência visual ideal para fotos, mapas e outros conteúdos visuais mesmo quando estiver na estrada ou em campo. Mais sensibilidade ao toque. Mantém suas mãos quentes e secas durante o uso. O Galaxy XCover Pro tem um display intuitivo que permite que você use o dispositivo mesmo com luvas, para que você possa trabalhar ao ar livre ou aproveitar atividades internas sem problemas. Registre todos os momentos ao ar livre. A câmera dupla de 25 e 8 MP e a câmera frontal de 13 MP do Galaxy XCover Pro tira fotos nítidas mesmo em campo. O Live Focus permite que você desfoque o fundo quando precisa destacar o objeto contra paisagens, e você ainda pode usar a lanterna de LED para iluminar ambientes com baixa luminosidade. Oferece mais bateria. Bateria feita para proporcionar mais tempo de uso e maximizar o aproveitamento. O Galaxy XCover Pro vem com uma bateria substituível de 4.050 mAh para garantir que você tenha carga o suficiente para trabalhar ou assistir aos seus conteúdos sem interrupções.  Samsung Knox protege sua privacidade em todas as camadas. Incorporado ao hardware e ao software do celular desde o início, o Samsung Knox protege seu celular a partir do momento em que é ligado. Oferecendo várias camadas de segurança, ele defende suas informações sensíveis contra malware e ameaças maliciosas.      Informações Técnicas      Marca: Samsung   Modelo: Galaxy X COVER PRO       Sistema Operacional   Sistema Operacional + Versão: Android 10.0   Plataforma: 64bit   Loja de Aplicativos: Play Store / Galaxy Apps      Processador   Número de Núcleos: Octa-Core   Velocidade do Processador: 2.3GHz      Bandas   2G GSM (GPRS/EDGE): GSM 850MHz, GSM 900MHz, GSM 1800 MHz, GSM 1900 MHz   3G Bandas: B1(2100),B2(1900),B4(AWS),B5(850),B8(900)   3G Downlink / Uplink: HSPA+ 42.2 / 5.76 Mbps   4G Bandas: B1(2100),B2(1900),B3(1800),B4(AWS),B5(850),B7(2600),B12(700),B13(700),B14(700),B20(800),B28(700),B29(700),B66(AWS-3)3)   Categoria: CAT 11 (DL) / 5 (UL)      Conectividade   Bluetooth: versão 5.0   Browser: Google Chrome, Samsung0   Conexão Wi-Fi: 802.11 a/b/g/n/ac 2.4G+5GHz, VHT80   Roteador Wi-Fi: Sim    NFC: Não   SAMSUNG Pay: Não   2 Chips: Sim (slot compartilhado com cartão Micro SD)   Tipo de SIM: Nano SIM (4FF)   USB: 2.0   USB Conector: Tipo C      E-mail  Escritório   E-mail: Google Mail, Samsung Mail   Push E-mail: Microsoft | Direct Push E-Mail for Exchange   Tipos de E-mail Suportados: POP3,IMAP4,SMTP,SSL,TLS   Visualização de Arquivos Office: Sim   Edição de Arquivos Office: Disponível para download      Sensores    Tipos de Sensores: Acelerômetro, Giroscópio, Geomagnético, Proximidade, Sensor de Luz Virtual   Leitor Biométrico (Impressão Digital): Sim - lateral   Botoes Customizaveis: 2 - Top Key / Xcover Key   Leitor de íris: Não   Tecnologia: TFT   Tamanho do Display: 6.3   Número de Pixels: 2340 x 1080 (FHD+)   Quantidade de Cores: 16M   Vidro Reforçado: Sim      Câmera traseira    Resolução: Câmera Dupla Traseira de 25MP + Ultra Wide 8MP    Abertura: Principal F1.7, Ultra Wide (F2.2)   Zoom: Zoom Digital 4x   Estabilizador Óptico de Imagem (OIS): Não   Sensor Phase Detection (PDAF): Não   Foco Automático (AF): Sim                                                                                                                              Flash: Flash-LED      Câmera frontal    Resolução: Câmera Frontal de 13MP   Abertura: F2.0   Flash Frontal: Sim, na tela      Vídeo    Formatos Suportados para reprodução: MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM   Resolução de reprodução: UHD 4K (3840 x 2160) | @120fps   Resolução de gravação: FHD (1920 x 1080) | @30fps   Formato suportado de Streaming: 3GP,MP4, MP3      Imagem    Formatos Suportados: A-GIF, BMP, GIF, HEIF, JPEG, PNG, WebP, WBMP      Música    Reprodução de Música: Sim   Formatos Suportados: MP3,M4A,3GA,AAC,OGG,OGA,WAV,WMA,AMR,AWB,FLAC,MID,MIDI,XMF,MXMF,IMY,RTTTL,RTX,OTA   Rádio FM: Não   Gravação de Rádio FM: Não   RDS: Não      TV    TV Digital: Não      GPS: Sim      Memória    Memória Interna total compartilhada: 64GB   Suporte a Cartão de Memória: Sim   Tipo Cartão de Memória Suportado: Micro SD   Capacidade do Cartão de Memória: 512GB   Memória RAM: 4GB      Bateria  carregamento    Capacidade da Bateria: 4050 mAh removível   Tipo de Bateria: Ions de Lítio   Carregamento Rápido: Não   Carregamento Sem Fio: Não      Kit Embalagem:    Aparelho celular   Carregador   Cabo USB   Conector de USB   Fone de ouvido   Extrator de Chip     Manual do usuário      Dimensões do Aparelho:    Altura: 15,99 cm   Largura: 7,67 cm   Profundidade: 0,99 cm   Peso do Aparelho: 220 g      Garantia do fornecedor de  12 meses",512 GB,Sim,2,Não,,4G/LTE,Sim,19.5 - 9,,Não,Sim,Mali-G72 MP3,,,2020,,One UI 2.0,25 Mpx x 8 Mpx,1,f 2.0,4x,,,Sim,Não,Sim,Não,MIUI 12,,G715U,,Auto Focus,4x,,,Android One,,,13 Mpx,Não,,,,,,,,
0,Samsung Galaxy A80,https://produto.mercadolivre.com.br/MLB-1824108992-samsung-galaxy-a80-_JM,Samsung,Galaxy A,A80 Duos,128 GB,8 GB,,"6.7 """,Full HD+,1080 px x 2400 px,Super AMOLED,Dot Drop Display,393 ppi,500 cd/m²,Sim,Sim,Não,220 g,165.2 mm x 76.5 mm x 9.3 mm,USB-C,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,9.0 Pie,48 Mpx,3840 px x 2160 px,,f 2.0/f 2.2/f 1.2,1920 px x 1080 px,,3700 mAh,Polímero de lítio,Não,Não,30 h,Não,Não,Não,IP68,Snapdragon 730,"2x2.2 GHz Kryo 470 Gold,6x1.8 GHz Kryo 470 Silver",8,2.2 GHz,Sim,Sim,Sim,Não,Não,Usado em perfeito estado. Ele tem Marquinhas de uso Carregador original,512 GB,Sim,3,Não,,4G/LTE,Sim,,,,,Adreno 618,,,2019,,One UI,48 Mpx/8 Mpx/0.04 Mpx,,f 2.0,8x,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy J7 Pro 64gb 3gb Ram,https://produto.mercadolivre.com.br/MLB-1836142641-samsung-galaxy-j7-pro-64gb-3gb-ram-_JM,Samsung,Galaxy J,J7 Pro,64 GB,3 GB,MicroSD,"5.5 """,,1080 px x 1920 px,Super AMOLED,,401 ppi,,Sim,Sim,,181 g,152.5 mm x 74.8 mm x 8 mm,,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,7.0 Nougat,13 Mpx,1920 px x 1080 px,13 Mpx,f 1.7,1920 px x 1080 px,Sim,3600 mAh,Íon de lítio,Não,Não,24 h,Não,Não,Não,IP68,Exynos 7870,8x1.6 GHz Cortex-A53,8,1.6 GHz,Sim,Sim,Sim,,Não,"Samsung Galaxy J7 Pro usado em excelente estado, sem marcas de uso, sempre com capa e película de vidro, funcionando perfeitamente. Tela de 5.5"" Full HD Super AMOLED 64GB de memória interna e 3GB de ram Processador Octa Core 1.6Ghz Dual Chip Câmera 13MP Acompanha: Caixa, carregador, fone de ouvido",256 GB,Sim,1,Não,,4G/LTE,Sim,,,Não,,Mali-T830 MP1,,,2017,,,,1,f 1.9,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy A5 (2017) Dual Sim 64 Gb  Seminovo,https://produto.mercadolivre.com.br/MLB-1837429218-samsung-galaxy-a5-2017-dual-sim-64-gb-seminovo-_JM,Samsung,Galaxy A,A5 (2017) Duos,64 GB,3 GB,MicroSD,"5.2 """,Full HD+,1080 px x 1920 px,Super AMOLED,Dot Drop Display,424 ppi,500 cd/m²,Sim,Sim,Sim,159 g,146.1 mm x 71.4 mm x 7.9 mm,USB-C,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,6.0.1 Marshmallow,16 Mpx,1920 px x 1080 px,16 Mpx,f 1.9,1920 px x 1080 px,Não,3000 mAh,Íon de lítio,Não,Não,16 h,Não,Sim,Não,IP68,Exynos 7880,8x1.9 GHz Cortex-A53,8,1.9 GHz,Sim,Sim,Sim,Não,Não,"Se está a procura de um Smartphone com alto desempenho por um valor que cabe no seu bolso? Então, chegou o momento de você conhecer os modelos disponibilizados pela nossa loja. LIQUIDACELL  Por ser tratar de um produto SEMINOVO, ele pode conter detalhes estéticos, porém sem interferir no desempenho do aparelho e na experiência do usuário, item desbloqueado e pronto para uso com qualquer operadora.  Experiência visual incrível Assista às suas séries e filmes favoritos com a melhor definição na sua tela Super AMOLED de 5.2 "". Desfrute de cores brilhantes e detalhes precisos em todo o seu conteúdo. Melhor desempenho Sua memória RAM de 3 GB permite que seu smartphone funcione sem problemas e sem demora ao executar várias tarefas, jogar jogos ou navegar. Desbloqueio rápido com sua impressão digital Com o sensor de impressão digital, o acesso é seguro e você poderá desbloqueá-lo automaticamente com um toque. Bateria o dia todo Sua bateria 3000 mAh se adapta ao seu estilo de vida e lhe garante energia durante um dia inteiro com uma única carga. Grande capacidade de armazenamento Com sua memória interna de 64 GB você sempre terá espaço para armazenar arquivos e documentos importantes. Além disso, você poderá salvar filmes, séries e vídeos para reproduzi-los sempre que quiser offline.",256 GB,Sim,,Não,,4G/LTE,Sim,20 - 9,,,,,,,,,One UI 2,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,
0,Celular Usado J8 64gb,https://produto.mercadolivre.com.br/MLB-1837559211-celular-usado-j8-64gb-_JM,Samsung,Galaxy J,J8 Duos,64 GB,4 GB,MicroSD,"6 """,Full HD+,720 px x 1480 px,Super AMOLED,Dot Drop Display,274 ppi,500 cd/m²,Sim,Sim,Não,177 g,159.2 mm x 75.7 mm x 8.2 mm,Micro USB,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,8.0 Oreo,16 Mpx,1920 px x 1080 px,16 Mpx,f 1.7/f 1.9,1920 px x 1080 px,Sim,3500 mAh,Íon de lítio,Não,Não,23 h,Não,Não,Não,IP68,Snapdragon 450,8x1.8 GHz Cortex-A53,8,1.8 GHz,Sim,Sim,Não,,Não,Boas condições. Contem marcas de uso.,256 GB,Sim,2,Não,,4G/LTE,Sim,,,,,Adreno 506,,,2018,,,16 Mpx/5 Mpx,1,f 1.9,,,,Sim,Não,,,,,,,,,600 MHz,,,,,,,,,,,,,,
0,Samsung Galaxy A70 128 Gb Branco 6 Gb Ram Semi Novo,https://produto.mercadolivre.com.br/MLB-1844438700-samsung-galaxy-a70-128-gb-branco-6-gb-ram-semi-novo-_JM,Samsung,Galaxy A,A70,128 GB,6 GB,MicroSD,"6.7 """,Full HD+,1080 px x 2400 px,Super AMOLED,,393 ppi,500 cd/m²,Sim,Sim,Sim,183 g,164.3 mm x 76.7 mm x 7.9 mm,USB-C,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,9.0 Pie,32 Mpx,3840 px x 2160 px,32 Mpx,f 1.7/f 2.2/f 2.2,1920 px x 1080 px,Não,4500 mAh,Polímero de lítio,Não,Não,28 h,Não,Não,Não,IP68,Snapdragon 675,"2x2 GHz Kryo 460 Gold,6x1.7 GHz Kryo 460 Silver",8,2 GHz,Sim,Sim,Sim,Não,Não,"O Samsung Galaxy A70 é um smartphone Android avançado e abrangente em todos os pontos de vista com algumas características excelentes. Tem uma grande tela de 6.7 polegadas com uma resolução de 2400x1080 pixels. As funcionalidades oferecidas pelo Samsung Galaxy A70 são muitas e inovadoras. Começando pelo LTE 4G que permite a transferência de dados e excelente navegação na internet. Enfatizamos a excelente memória interna de 128 GB com a possibilidade de expansão. O Samsung Galaxy A70 é um produto com poucos concorrentes em termos de multimídia graças à câmera de 32 megapixels que permite ao Samsung Galaxy A70 tirar fotos fantásticas com uma resolução de 6532x4899 pixels e gravar vídeos em 4K a espantosa resolução de 3840x2160 pixels. Muito fino, 7.9 milímetros, o que torna o Samsung Galaxy A70 realmente interessante. Celular seminovo, sem detalhes, em perfeito funcionamento.",512 GB,Sim,3,Não,,4G/LTE,Sim,20 - 9,,Não,,Adreno 612,,,2019,,One UI,32 Mpx/5 Mpx/8 Mpx,1,f 2.0,8x,,,,,,,MIUI 12,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy S8 Plus ,https://produto.mercadolivre.com.br/MLB-1847189067-samsung-galaxy-s8-plus-_JM,Samsung,Galaxy S,S8 Duos,128 GB,6 GB,MicroSD,"5.8 """,,1440 px x 2960 px,Super AMOLED,,570 ppi,,Sim,Sim,Sim,155 g,148.9 mm x 68.1 mm x 8 mm,USB-C,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,7.0 Nougat,12 Mpx,3840 px x 2160 px,8 Mpx,f 1.7,2560 px x 1440 px,Não,3000 mAh,Íon de lítio,Sim,Não,29 h,Sim,Sim,Sim,IP68,,,8,,Sim,Sim,Sim,Sim,Sim,"Pra vender logo S8 plus 128gb interno e 6gb de RAM Impecável, adquirido na loja oficial da Samsung Fones akg top e usb nunca usados  Carregador original, acompanha 4 capas, sendo uma delas espelhada e magnética da Samsung. Celular sem nenhum detalhe estético, sem nenhum arranhão.  Está levemente com burn in, quase imperceptível, mas não atrapalha em nd. Faço 1450, está esse preço por causa das taxas do mercado livre",256 GB,Sim,1,Não,326 h,4G/LTE,Sim,,,,,,,Abril,2017,,,,1,f 1.7,8x,,,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy On 7 16gb Dourado,https://produto.mercadolivre.com.br/MLB-1849775473-samsung-galaxy-on-7-16gb-dourado-_JM,Samsung,Galaxy,On7,16 GB,1.5 GB,,,,,,,,,,,,,,,,,,,,,,Sim,Desbloqueado,Sim,,,,Android,,,,,,,,,,Não,,,,,,,,,,,,,,,Não,"** ATENÇÃO ** – PRODUTO SEMI NOVO, QUE PODE CONTER AVARIAS ESTÉTICAS COMO: DESGASTE NA COR, ARRANHADO NA TAMPA TRASEIRA E MARCAS DE USO APARENTES.  - AO COMPRAR O CLIENTE ESTÁ CIENTE DESTA INFORMAÇÃO. - O conteúdo da embalagem também inclui: Carregador de Parede e Extrator de Chip. - 3 MESES DE GARANTIA. ( Garantia não cobre defeitos causados por mau uso) - Nota Fiscal para todos os nossos Produtos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Celular Samsung Galaxy Gran Prime Duos Com Tv,https://produto.mercadolivre.com.br/MLB-824989141-celular-samsung-galaxy-gran-prime-duos-com-tv-_JM,Samsung,Galaxy Gran,Gran Prime Duos,,,MicroSD,"5 """,,540 px x 960 px,TFT,,220 ppi,,Sim,Não,Não,156 g,144.8 mm x 72.1 mm x 8.6 mm,Micro USB,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,,Sim,2,Micro-SIM,Não,Android,5.1.1 Lollipop,8 Mpx,1280 px x 720 px,5 Mpx,,1280 px x 720 px,Não,2600 mAh,Íon de lítio,,Sim,14 h,Não,Não,,,Marvell ARMADA PXA1908,4x1.3 GHz Cortex-A53,4,1.3 GHz,Sim,Sim,Não,,,"Celular da Samsung em bom estado , acompanhado por 3 capinhas personalizadas , acompanha carregador é está com película de vidro ! estou vendendo pois comprei outro ..",64 GB,Sim,1,Não,,3G,Sim,,,Não,,Vivante GC7000UL,,Junho,2015,,,,1,,,,,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,
0,J6+ Plus ,https://produto.mercadolivre.com.br/MLB-1703187411-j6-plus-_JM,Samsung,Galaxy J,J6+ Duos,32 GB,3 GB,MicroSD,"6 """,,720 px x 1480 px,TFT,,274 ppi,,Sim,Sim,Sim,178 g,161.4 mm x 76.9 mm x 7.9 mm,,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,8.1 Oreo,13 Mpx,1920 px x 1080 px,8 Mpx,f 1.9/f 2.2,1920 px x 1080 px,Sim,3300 mAh,Íon de lítio,Não,Não,23 h,Não,Não,Não,,Snapdragon 425,4x1.4 GHz Cortex-A53,4,1.4 GHz,Sim,Sim,Sim,,Não,Ele está em ótimo estado de conservação  estou pedindo 800 reais,512 GB,Sim,2,Não,,4G/LTE,,,,,,Adreno 308,,,2018,,,13 Mpx/5 Mpx,1,f 1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Celular Samsung Galaxy S3 Gt-19300 (pouco Uso),https://produto.mercadolivre.com.br/MLB-841464864-celular-samsung-galaxy-s3-gt-19300-pouco-uso-_JM,Samsung,Galaxy S,S III,8 GB,,MicroSD,"4.8 """,,720 px x 1280 px,Super AMOLED,,306 ppi,,Sim,Não,Não,133 g,136.6 mm x 70.6 mm x 8.6 mm,,Sim,Sim,Sim,Sim,Não,,Não,Sim,Desbloqueado,Não,1,Micro-SIM,Não,Android,4.0.4 Ice Cream Sandwich,8 Mpx,1920 px x 1080 px,1.9 Mpx,f 2.6,1280 px x 720 px,Não,2100 mAh,Íon de lítio,,Sim,,Não,Não,,,,,,,Sim,Sim,Sim,,,"Celular extremamente conservado, tela sem risco, marcas ou detalhes, tudo funcionando perfeitamente bem, desbloqueado e vem com capinha de proteção inclusa na compra. Excelente compra! ( Aceito troca em algo do meu interesse)",64 GB,Sim,1,Não,,,,,,Não,,,,,2012,,TouchWiz UI,,1,f 2.6,4x,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Celular Samsung Galaxy S8 Plus 64gb - Usado,https://produto.mercadolivre.com.br/MLB-1679588521-celular-samsung-galaxy-s8-plus-64gb-usado-_JM,Samsung,Galaxy S,S8+,64 GB,4 GB,MicroSD,"6.2 """,,1440 px x 2960 px,Super AMOLED,,531 ppi,,Sim,Sim,Sim,173 g,159.5 mm x 73.4 mm x 8.1 mm,USB-C,Sim,Sim,Sim,Sim,,,,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,7.0 Nougat,,3840 px x 2160 px,8 Mpx,f 1.7,2560 px x 1440 px,Não,3500 mAh,Íon de lítio,Sim,Não,34 h,Sim,Não,Sim,IP68,,,8,2.35 GHz,Sim,Sim,Sim,Sim,Sim,"Celular usado em perfeito estado, desbloqueado, sem carregador e com fone de ouvido original.",256 GB,Sim,1,Não,343 h,4G/LTE,Sim,,Sim,Sim,,,,,2017,,,,1,f 1.7,,,,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,
0,S7 Edge Com A Tela Trincada. ,https://produto.mercadolivre.com.br/MLB-1002372824-s7-edge-com-a-tela-trincada-_JM,Samsung,Galaxy S,S7 Edge,,,MicroSD,"5.5 """,,1440 px x 2560 px,Super AMOLED,,534 ppi,,Sim,Sim,Não,157 g,150.9 mm x 72.6 mm x 7.7 mm,USB-C,Sim,Sim,Sim,Sim,Não,,Não,Sim,,Não,1,Nano-SIM,Não,Android,6.0 Marshmallow,12 Mpx,3840 px x 2160 px,5 Mpx,f 1.7,2560 px x 1440 px,Não,3600 mAh,Íon de lítio,,Não,36 h,Sim,Sim,,,,,,,Sim,Sim,Sim,,,S7 edge câmera de 12 M Memória de 3G RAM  Tela edge  Resitente a água e poeira  Apenas tela trincada,,Sim,1,Não,336 h,4G/LTE,,,,,,,,,2016,,TouchWiz UI,,1,f 1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Celular Samsung Galaxy S9 64gb Azul,https://produto.mercadolivre.com.br/MLB-1568766718-celular-samsung-galaxy-s9-64gb-azul-_JM,Samsung,Galaxy S,S9,64 GB,4 GB,MicroSD,"5.8 """,,1440 px x 2960 px,Super AMOLED,,570 ppi,,Sim,Sim,Sim,163 g,147.7 mm x 68.7 mm x 8.5 mm,USB-C,Sim,Sim,Sim,Sim,Não,,Não,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,8.0 Oreo,12 Mpx,3840 px x 2160 px,8 Mpx,f 1.5-2.4,2560 px x 1440 px,Não,3000 mAh,Íon de lítio,Sim,Não,,Sim,Sim,Sim,IP68,,,8,,Sim,Sim,Sim,Sim,Sim,"Excelente aparelho, pouco uso. Muito veloz e se riscos, apenas um leve risco na quina do aparelho, com a capa nao da pra ver. Inclui apenas o cabo carregador USB.",400 GB,Sim,1,Não,,4G/LTE,Sim,,Sim,Sim,,,,,2018,,,,1,f 1.7,8x,,,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy J7 Dual J700 16gb Tela 5.5 Usado,https://produto.mercadolivre.com.br/MLB-1649504644-samsung-galaxy-j7-dual-j700-16gb-tela-55-usado-_JM,Samsung,Galaxy J,J7 Duos,16 GB,1.5 GB,MicroSD,"5.5 """,,720 px x 1280 px,Super AMOLED,,267 ppi,,Sim,Não,,171 g,152.4 mm x 78.6 mm x 7.5 mm,,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Micro-SIM,Não,Android,5.1 Lollipop,13 Mpx,1920 px x 1080 px,5 Mpx,f 1.9,1920 px x 1080 px,Sim,3000 mAh,,Não,Sim,18 h,,Não,,,Exynos 7580,8x1.5 GHz Cortex-A53,8,1.5 GHz,Sim,Sim,Não,,Não,"Samsung J7 Semi NOVO, acompanha carregador e fones de ouvido.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
